model_id,experiment,inference_method,source,access,utterance,state,prob_0_1,bet_0_100,alpha_hat
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,2,3,0.13999999999999999,14.0,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,2,0,0.400505322702194,40.050532,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,2,1,0.05233336732490446,5.233337,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,2,2,0.2804402413777939,28.044024,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,2,3,0.2667210685951077,26.672107,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,2,0,0.4620223470502361,46.202235,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,2,1,0.17662726463008857,17.662726,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,2,2,0.24832412934202117,24.832413,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,2,3,0.11302625897765413,11.302626,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,1,0,0.3666666666666667,36.666667,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,1,1,0.3,30.0,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,1,2,0.19999999999999998,20.0,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,1,3,0.13333333333333333,13.333333,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,1,0,0.32010837209955917,32.010837,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,1,1,0.6395394185768738,63.953942,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,1,2,0.02690147288237807,2.690147,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,1,3,0.013450736441189036,1.345074,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,1,0,0.47028846732368207,47.028847,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,1,1,0.17604573441814605,17.604573,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,1,2,0.2725578480775003,27.255785,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,1,3,0.08110795018067161,8.110795,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,2,0,0.3666666666666667,36.666667,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,2,1,0.3,30.0,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,2,2,0.19999999999999998,20.0,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,2,3,0.13333333333333333,13.333333,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,2,0,0.4,40.0,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,2,1,0.05042318519681438,5.042319,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,2,2,0.5327690864042474,53.276909,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,2,3,0.01680772839893813,1.680773,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,2,0,0.46923108108716693,46.923108,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,2,1,0.16536887511869047,16.536888,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,2,2,0.27440907463107767,27.440907,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,2,3,0.090990969163065,9.099097,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,3,0,0.3666666666666667,36.666667,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,3,1,0.3,30.0,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,3,2,0.19999999999999998,20.0,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,3,3,0.13333333333333333,13.333333,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,3,0,0.533032571341851,53.303257,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,3,1,0.06719300015176081,6.7193,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,3,2,0.04479533343450721,4.479533,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,3,3,0.354979095071881,35.49791,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,3,0,0.470577574816115,47.057757,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,3,1,0.1561021315602428,15.610213,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,3,2,0.26665566836553306,26.665567,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,3,3,0.10666462525810912,10.666463,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,structured_output_agg,llm_bets,1,some,0,0.34,34.0,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,structured_output_agg,llm_bets,1,some,1,0.27999999999999997,28.0,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,structured_output_agg,llm_bets,1,some,2,0.2,20.0,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,structured_output_agg,llm_bets,1,some,3,0.18000000000000002,18.0,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,rsa_fit,rsa_predicted,1,some,0,0.09466473297313845,9.466473,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,rsa_fit,rsa_predicted,1,some,1,0.4125461386817053,41.254614,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,rsa_fit,rsa_predicted,1,some,2,0.2880404651728302,28.804047,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,rsa_fit,rsa_predicted,1,some,3,0.20474866317232596,20.474866,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,1,some,0,0.45143669034579387,45.143669,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,1,some,1,0.17052185639209141,17.052186,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,1,some,2,0.279570495591306,27.95705,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,1,some,3,0.09847095767080878,9.847096,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,structured_output_agg,llm_bets,2,some,0,0.3666666666666667,36.666667,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,structured_output_agg,llm_bets,2,some,1,0.3,30.0,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,structured_output_agg,llm_bets,2,some,2,0.19999999999999998,20.0,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,structured_output_agg,llm_bets,2,some,3,0.13333333333333333,13.333333,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,rsa_fit,rsa_predicted,2,some,0,0.0693676118800142,6.936761,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,rsa_fit,rsa_predicted,2,some,1,0.4645944531261968,46.459445,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,rsa_fit,rsa_predicted,2,some,2,0.3160039640120105,31.600396,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,rsa_fit,rsa_predicted,2,some,3,0.1500339709817785,15.003397,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,2,some,0,0.4547699840589505,45.476998,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,2,some,1,0.1877688892095908,18.776889,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,2,some,2,0.25391851256835674,25.391851,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,2,some,3,0.10354261416310195,10.354261,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,structured_output_agg,llm_bets,3,some,0,0.3666666666666667,36.666667,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,structured_output_agg,llm_bets,3,some,1,0.3,30.0,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,structured_output_agg,llm_bets,3,some,2,0.19999999999999998,20.0,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,structured_output_agg,llm_bets,3,some,3,0.13333333333333333,13.333333,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,rsa_fit,rsa_predicted,3,some,0,0.04352737663754383,4.352738,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,rsa_fit,rsa_predicted,3,some,1,0.5173968218890059,51.739682,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,rsa_fit,rsa_predicted,3,some,2,0.3449312145926707,34.493121,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,rsa_fit,rsa_predicted,3,some,3,0.09414458688077958,9.414459,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,3,some,0,0.46878427265906475,46.878427,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,3,some,1,0.16665585814983683,16.665586,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,3,some,2,0.2658566097769107,26.585661,0.1
meta-llama--Llama-3.2-1B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,3,some,3,0.09870325941418763,9.870326,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,1,1,0,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,1,1,1,0.35000000000000003,35.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,1,1,2,0.32499999999999996,32.5,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,1,1,3,0.32499999999999996,32.5,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,1,1,0,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,1,1,1,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,1,1,2,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,1,1,3,1.0,100.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,1,1,0,0.056084271504068216,5.608427,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,1,1,1,0.3481988927735224,34.819889,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,1,1,2,0.5667870866384598,56.678709,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,1,1,3,0.028929749083949585,2.892975,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,1,0,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,1,1,0.4166666666666667,41.666667,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,1,2,0.25833333333333336,25.833333,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,1,3,0.325,32.5,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,1,0,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,1,1,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,1,2,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,1,3,1.0,100.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,1,0,0.04450071144726824,4.450071,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,1,1,0.3913505159219886,39.135052,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,1,2,0.5370127957583218,53.70128,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,1,3,0.027135976872421166,2.713598,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,2,0,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,2,1,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,2,2,0.26666666666666666,26.666667,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,2,2,3,0.7333333333333334,73.333333,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,2,0,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,2,1,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,2,2,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,2,2,3,1.0,100.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,2,0,0.05370273245264073,5.370273,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,2,1,0.23441131337599197,23.441131,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,2,2,0.6270370024430043,62.7037,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,2,2,3,0.08484895172836299,8.484895,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,1,0,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,1,1,0.3666666666666667,36.666667,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,1,2,0.15,15.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,1,3,0.48333333333333334,48.333333,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,1,0,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,1,1,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,1,2,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,1,3,1.0,100.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,1,0,0.08598450157000455,8.59845,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,1,1,0.47842287393663513,47.842287,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,1,2,0.39997710170172507,39.99771,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,1,3,0.03561552279163518,3.561552,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,2,0,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,2,1,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,2,2,0.3,30.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,2,3,0.7000000000000001,70.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,2,0,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,2,1,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,2,2,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,2,3,1.0,100.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,2,0,0.0688329313805935,6.883293,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,2,1,0.22139050135655156,22.13905,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,2,2,0.6272338512886252,62.723385,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,2,3,0.08254271597422976,8.254272,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,3,0,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,3,1,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,3,2,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,structured_output_agg,llm_bets,3,3,3,1.0,100.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,3,0,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,3,1,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,3,2,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,rsa_fit,rsa_predicted,3,3,3,1.0,100.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,3,0,0.13530851002364927,13.530851,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,3,1,0.22401799351038687,22.401799,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,3,2,0.4060306821691905,40.603068,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,3,3,3,0.23464281429677336,23.464281,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,structured_output_agg,llm_bets,1,some,0,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,structured_output_agg,llm_bets,1,some,1,0.21666666666666665,21.666667,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,structured_output_agg,llm_bets,1,some,2,0.30833333333333335,30.833333,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,structured_output_agg,llm_bets,1,some,3,0.4749999999999999,47.5,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,rsa_fit,rsa_predicted,1,some,0,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,rsa_fit,rsa_predicted,1,some,1,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,rsa_fit,rsa_predicted,1,some,2,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,rsa_fit,rsa_predicted,1,some,3,1.0,100.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,1,some,0,0.054054260608624394,5.405426,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,1,some,1,0.4310798202776713,43.107982,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,1,some,2,0.47997781463058903,47.997781,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,1,some,3,0.03488810448311539,3.48881,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,structured_output_agg,llm_bets,2,some,0,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,structured_output_agg,llm_bets,2,some,1,0.08333333333333333,8.333333,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,structured_output_agg,llm_bets,2,some,2,0.075,7.5,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,structured_output_agg,llm_bets,2,some,3,0.8416666666666667,84.166667,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,rsa_fit,rsa_predicted,2,some,0,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,rsa_fit,rsa_predicted,2,some,1,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,rsa_fit,rsa_predicted,2,some,2,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,rsa_fit,rsa_predicted,2,some,3,1.0,100.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,2,some,0,0.03764557899528428,3.764558,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,2,some,1,0.28627213613800245,28.627214,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,2,some,2,0.6473602689090009,64.736027,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,2,some,3,0.028722015957712316,2.872202,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,structured_output_agg,llm_bets,3,some,0,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,structured_output_agg,llm_bets,3,some,1,0.08333333333333333,8.333333,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,structured_output_agg,llm_bets,3,some,2,0.041666666666666664,4.166667,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,structured_output_agg,llm_bets,3,some,3,0.875,87.5,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,rsa_fit,rsa_predicted,3,some,0,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,rsa_fit,rsa_predicted,3,some,1,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,rsa_fit,rsa_predicted,3,some,2,0.0,0.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,rsa_fit,rsa_predicted,3,some,3,1.0,100.0,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,3,some,0,0.07003120756663274,7.003121,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,3,some,1,0.2671895093867494,26.718951,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,3,some,2,0.5087224007912902,50.87224,0.1
meta-llama--Llama-3.2-3B-Instruct,exps_some,ftp_logprobs_agg,logprobs_posterior,3,some,3,0.15405688225532768,15.405688,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,1,1,0,0.016666666666666666,1.666667,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,1,1,1,0.19999999999999998,20.0,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,1,1,2,0.425,42.5,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,1,1,3,0.35833333333333334,35.833333,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,1,1,0,0.01617204541569477,1.617205,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,1,1,1,0.38273835705074594,38.273836,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,1,1,2,0.43738624616681293,43.738625,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,1,1,3,0.16370335136674632,16.370335,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,1,1,0,0.033996800253304725,3.39968,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,1,1,1,0.48868545212316866,48.868545,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,1,1,2,0.23607882308017133,23.607882,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,ftp_logprobs_agg,logprobs_posterior,1,1,3,0.24123892454335527,24.123892,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,2,1,0,0.016666666666666666,1.666667,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,2,1,1,0.19999999999999998,20.0,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,2,1,2,0.5166666666666667,51.666667,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,structured_output_agg,llm_bets,2,1,3,0.26666666666666666,26.666667,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,2,1,0,0.02450241627848906,2.450242,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,2,1,1,0.5847246756356607,58.472468,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,2,1,2,0.37512336968464083,37.512337,0.1
microsoft--Phi-4-mini-instruct,exps_numerical,rsa_fit,rsa_predicted,2,1,3,0.01564953840120945,1.564954,0.1
